,start_time,end_time,textDescription,address,lat,long,details,img_url
111,2019-04-01 14:08:24+08:00,2019-04-01 14:08:24+08:00,from Google Photo,"Chiang Kai-shek Memorial Hall, 21, Zhongshan South Road, Dongmen Village, Zhongzheng District, Longtsakoo, Taipei, 10048, Taiwan",25.034800000000004,121.5216,"{'objects': ['Taiwanese opera', 'Taiwan passport', 'Shuanghuan sceo', 'Statue', 'Function hall', 'chancellery', 'hall', 'hall', 'hall', 'national monument'], 'places': ['legislative chamber', 'throne room', 'lecture room', 'mausoleum', 'palace'], 'tags': ['document']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_7013.HEIC.compressed.jpg
112,2019-04-01 14:09:49+08:00,2019-04-01 14:09:49+08:00,from Google Photo,"Chiang Kai-shek Memorial Hall, 21, Zhongshan South Road, Dongmen Village, Zhongzheng District, Longtsakoo, Taipei, 10048, Taiwan",25.0347,121.52179999999998,"{'objects': ['Statue', 'Shuanghuan sceo', 'Taiwanese opera', 'Taiwan passport', 'Presidential palace', 'chair of state', 'national monument', 'legislator', 'government building', 'shantung'], 'places': ['legislative chamber', 'lecture room', 'courthouse', 'mausoleum', 'throne room'], 'tags': ['document']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_7014.HEIC.compressed.jpg
113,2019-04-01 14:09:52+08:00,2019-04-01 14:09:52+08:00,from Google Photo,"中正紀念堂銅像大廳, Democracy Boulevard, Dongmen Village, Zhongzheng District, Longtsakoo, Taipei, 10092, Taiwan",25.0346,121.52189999999996,"{'objects': ['Statue', 'Shuanghuan sceo', 'Taiwanese opera', 'Legislator', 'Lei cha', 'chair of state', 'legislator', 'national monument', 'lawgiver, lawmaker', 'shantung'], 'places': ['legislative chamber', 'lecture room', 'courthouse', 'throne room', 'mausoleum'], 'tags': ['document']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_7015.HEIC.compressed.jpg
114,2019-04-01 14:12:25+08:00,2019-04-01 14:12:25+08:00,from Google Photo,"Chiang Kai-shek Memorial Hall, 21, Zhongshan South Road, Dongmen Village, Zhongzheng District, Longtsakoo, Taipei, 10048, Taiwan",25.034800000000004,121.5216,"{'objects': ['Presidential palace', 'Chinese architecture', 'Taiwanese opera', 'Palace', 'Ssangyong istana', 'palace', 'palace', 'temple', 'temple', 'place of worship, house of prayer, house of God, house of worship'], 'places': ['asia temple', 'palace', 'formal garden', 'throne room', 'mausoleum'], 'tags': ['building']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_7016.HEIC.compressed.jpg
115,2019-04-01 14:13:29+08:00,2019-04-01 14:13:29+08:00,from Google Photo,"Dongmen Village, Zhongzheng District, Longtsakoo, Taipei, Taiwan",25.0352,121.52119999999998,"{'objects': ['Presidential palace', 'Chinese architecture', 'Taiwanese opera', 'Palace', 'Temple', 'palace', 'palace', 'temple', 'temple', 'national monument'], 'places': ['asia temple', 'palace', 'legislative chamber', 'formal garden', 'mausoleum'], 'tags': ['building']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_7017.HEIC.compressed.jpg
116,2019-04-01 14:19:18+08:00,2019-04-01 14:19:18+08:00,from Google Photo,"Chiang Kai-shek Memorial Hall, 21, Zhongshan South Road, Dongmen Village, Zhongzheng District, Longtsakoo, Taipei, 10048, Taiwan",25.0352,121.52189999999996,"{'objects': ['Chinese architecture', 'Presidential palace', 'Palace', 'Unesco world heritage site', 'Taiwan passport', 'palace', 'palace', 'china', 'temple', 'temple'], 'places': ['asia temple', 'palace', 'formal garden', 'plaza', 'legislative chamber'], 'tags': ['building']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_7018.HEIC.compressed.jpg
117,2019-04-01 14:32:33+08:00,2019-04-01 14:32:33+08:00,from Google Photo,"南側樓梯出口, Democracy Boulevard, Dongmen Village, Zhongzheng District, Longtsakoo, Taipei, 10013, Taiwan",25.0352,121.519,"{'objects': ['Chinese architecture', 'Taiwanese opera', 'Temple', 'Temple', 'Presidential palace', 'temple', 'temple', 'palace', 'palace', 'assembly hall'], 'places': ['asia temple', 'legislative chamber', 'palace', 'mausoleum', 'pavilion'], 'tags': ['building']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_7019.HEIC.compressed.jpg
118,2019-04-01 14:32:43+08:00,2019-04-01 14:32:43+08:00,from Google Photo,"Democracy Boulevard, Linsen South Road Motor Tunnel, Dongmen Village, Zhongzheng District, Longtsakoo, Taipei, 10092, Taiwan",25.0357,121.5201,"{'objects': ['Chinese architecture', 'Taiwanese opera', 'Temple', 'Temple', 'Presidential palace', 'temple', 'temple', 'assembly hall', 'palace', 'palace'], 'places': ['asia temple', 'legislative chamber', 'palace', 'mausoleum', 'pavilion'], 'tags': ['building']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_7020.HEIC.compressed.jpg
119,2019-04-01 14:34:37+08:00,2019-04-01 14:34:37+08:00,from Google Photo,"Liberty Square, Democracy Boulevard, Dongmen Village, Zhongzheng District, Longtsakoo, Taipei, 10001, Taiwan",25.0359,121.51919999999998,"{'objects': ['Presidential palace', 'Temple', 'Temple', 'Taiwanese opera', 'Mortuary temple', 'temple', 'temple', 'place of worship, house of prayer, house of God, house of worship', 'mausoleum', 'palace'], 'places': ['asia temple', 'legislative chamber', 'mausoleum', 'palace', 'formal garden'], 'tags': ['building']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_7021.HEIC.compressed.jpg
120,2019-04-01 18:04:00+08:00,2019-04-01 18:04:00+08:00,from Google Photo,"Six Boulders Photographing Platform, Sanli Village, Xinyi District, Xinyi Commercial Zone, Taipei, Taiwan",25.027,121.5741,"{'objects': ['Observation tower', 'Taro', 'Bamboo shoot', 'Taiwan passport', 'Mount scenery', 'landmark', 'tower', 'macrozamia', 'control tower', 'lookout, observation tower, lookout station, observatory'], 'places': ['tower', 'pagoda', 'skyscraper', 'mountain', 'asia temple'], 'tags': ['building']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_7022.HEIC.compressed.jpg
121,2019-04-01 18:10:42+08:00,2019-04-01 18:10:42+08:00,from Google Photo,"象山親山步道松德院區線, Sanli Village, Xinyi District, Xinyi Commercial Zone, Taipei, 11529, Taiwan",25.0269,121.57439999999998,"{'objects': ['Mount scenery', 'Taiwan passport', 'Yuanyang', 'Stinky tofu', 'Calung', 'city, metropolis, urban center', 'urban area, populated area', 'china', 'range, mountain range, range of mountains, chain, mountain chain, chain of mountains', 'mountain, mount'], 'places': ['downtown', 'mountain', 'residential neighborhood', 'valley', 'skyscraper'], 'tags': ['scenery']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_7023.HEIC.compressed.jpg
122,2019-04-01 18:16:02+08:00,2019-04-01 18:16:02+08:00,from Google Photo,"象山親山步道主線(稜線), Liuhe Village, Xinyi District, Xinyi Commercial Zone, Taipei, 11529, Taiwan",25.0268,121.5745,"{'objects': ['Landmark', 'Tower', 'Tower running', 'Taro', 'Geography cone', 'landmark', 'tower', 'control tower', 'national monument', 'skyscraper'], 'places': ['tower', 'skyscraper', 'pagoda', 'asia temple', 'volcano'], 'tags': ['building']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_7024.HEIC.compressed.jpg
123,2019-04-01 18:16:44+08:00,2019-04-01 18:16:44+08:00,from Google Photo,"梅花球場, 象山親山步道永春亭線, Sanli Village, Xinyi District, Xinyi Commercial Zone, Taipei, 11529, Taiwan",25.0272,121.5729,"{'objects': ['Taiwan passport', 'Mount scenery', 'Stinky tofu', 'Calung', 'Metropolitan area', 'city, metropolis, urban center', 'urban area, populated area', 'landmark', 'city district', 'china'], 'places': ['downtown', 'residential neighborhood', 'mountain', 'tower', 'skyscraper'], 'tags': ['scenery']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_7025.HEIC.compressed.jpg
124,2019-04-01 18:18:23+08:00,2019-04-01 18:18:23+08:00,from Google Photo,"Xiangshan Tunnel, Sanli Village, Xinyi District, Xinyi Commercial Zone, Taipei, 11529, Taiwan",25.0268139,121.5743944,"{'objects': ['Landmark', 'Tower running', 'Tower', 'Control tower', 'Transmission tower', 'landmark', 'tower', 'control tower', 'skyscraper', 'national monument'], 'places': ['tower', 'skyscraper', 'office building', 'downtown', 'volcano'], 'tags': ['building']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_7026.HEIC.compressed.jpg
125,2019-04-01 18:18:34+08:00,2019-04-01 18:18:34+08:00,from Google Photo,"Xiangshan Tunnel, Sanli Village, Xinyi District, Xinyi Commercial Zone, Taipei, 11529, Taiwan",25.0268083,121.5743861,"{'objects': ['Landmark', 'Tower running', 'Tower', 'Transmission tower', 'Skyscraper', 'landmark', 'tower', 'skyscraper', 'control tower', 'supporting tower'], 'places': ['tower', 'skyscraper', 'asia temple', 'pagoda', 'mountain'], 'tags': ['building']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_7027.HEIC.compressed.jpg
126,2019-04-01 18:18:54+08:00,2019-04-01 18:18:54+08:00,from Google Photo,"象山看台北, 101塔樓2號攝影平台, Sanli Village, Xinyi District, Xinyi Commercial Zone, Taipei, 11529, Taiwan",25.026872200000003,121.5744083,"{'objects': ['Landmark', 'Tower running', 'Tower', 'Taiwan passport', 'Taro', 'landmark', 'tower', 'control tower', 'skyscraper', 'national monument'], 'places': ['tower', 'skyscraper', 'volcano', 'downtown', 'asia temple'], 'tags': ['building']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_7028.HEIC.compressed.jpg
127,2019-04-01 18:19:16+08:00,2019-04-01 18:19:16+08:00,from Google Photo,"象山親山步道松德院區線, Sanli Village, Xinyi District, Xinyi Commercial Zone, Taipei, 11529, Taiwan",25.0269,121.5745,"{'objects': ['Taiwan passport', 'Youtiao', 'Panorama', 'City', 'Calung', 'city, metropolis, urban center', 'urban area, populated area', 'landmark', 'city district', 'golden shower tree, drumstick tree, purging cassia, pudding pipe tree, canafistola, canafistula, Cassia fistula'], 'places': ['downtown', 'asia temple', 'skyscraper', 'residential neighborhood', 'mountain'], 'tags': ['building']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_7029.HEIC.compressed.jpg
128,2019-04-01 18:27:54+08:00,2019-04-01 18:27:54+08:00,from Google Photo,"象山親山步道松德院區線, Sanli Village, Xinyi District, Xinyi Commercial Zone, Taipei, 11529, Taiwan",25.0269,121.57439999999998,"{'objects': ['Mount scenery', 'City', 'Taiwan passport', 'Metropolitan area', 'Cityscape', 'city, metropolis, urban center', 'mountain, mount', 'landmark', 'urban area, populated area', 'range, mountain range, range of mountains, chain, mountain chain, chain of mountains'], 'places': ['mountain', 'skyscraper', 'tower', 'downtown', 'valley'], 'tags': ['scenery']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_7030.HEIC.compressed.jpg
129,2019-04-01 18:28:24+08:00,2019-04-01 18:28:24+08:00,from Google Photo,"楠楠相望, 象山親山步道主線(稜線), Sanli Village, Xinyi District, Xinyi Commercial Zone, Taipei, 11529, Taiwan",25.0271,121.5732,"{'objects': ['Mount scenery', 'Gaohu', 'Cityscape', 'City', 'Skyline', 'city, metropolis, urban center', 'urban area, populated area', 'china', 'mountain, mount', 'city district'], 'places': ['downtown', 'mountain', 'skyscraper', 'residential neighborhood', 'tower'], 'tags': ['building']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_7031.HEIC.compressed.jpg
130,2019-04-01 18:30:30+08:00,2019-04-01 18:30:30+08:00,from Google Photo,"象山親山步道松德院區線, Sanli Village, Xinyi District, Xinyi Commercial Zone, Taipei, 11529, Taiwan",25.0269,121.5745,"{'objects': ['Taiwan passport', 'Youtiao', 'Mount scenery', 'Metropolitan area', 'City', 'city, metropolis, urban center', 'urban area, populated area', 'landmark', 'china', 'mountain, mount'], 'places': ['tower', 'downtown', 'skyscraper', 'mountain', 'residential neighborhood'], 'tags': ['building']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_7032.HEIC.compressed.jpg
131,2019-04-01 18:30:38+08:00,2019-04-01 18:30:38+08:00,from Google Photo,"象山親山步道松德院區線, Sanli Village, Xinyi District, Xinyi Commercial Zone, Taipei, 11529, Taiwan",25.0269,121.5745,"{'objects': ['Mount scenery', 'City', 'Metropolitan area', 'Cityscape', 'Taiwan passport', 'city, metropolis, urban center', 'urban area, populated area', 'mountain, mount', 'descent, declivity, fall, decline, declination, declension, downslope', 'landmark'], 'places': ['downtown', 'mountain', 'skyscraper', 'residential neighborhood', 'tower'], 'tags': ['scenery']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_7033.HEIC.compressed.jpg
132,2019-04-01 18:30:50+08:00,2019-04-01 18:30:50+08:00,from Google Photo,"象山親山步道松德院區線, Sanli Village, Xinyi District, Xinyi Commercial Zone, Taipei, 11529, Taiwan",25.0269,121.5745,"{'objects': ['Mount scenery', 'Taiwan passport', 'Youtiao', 'Metropolitan area', 'City', 'city, metropolis, urban center', 'landmark', 'urban area, populated area', 'mountain, mount', 'descent, declivity, fall, decline, declination, declension, downslope'], 'places': ['mountain', 'tower', 'downtown', 'skyscraper', 'residential neighborhood'], 'tags': ['scenery']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_7034.HEIC.compressed.jpg
133,2019-04-01 18:33:02+08:00,2019-04-01 18:33:02+08:00,from Google Photo,"象山親山步道松德院區線, Sanli Village, Xinyi District, Xinyi Commercial Zone, Taipei, 11529, Taiwan",25.0269,121.5745,"{'objects': ['Mount scenery', 'Gaohu', 'Skyline', 'Cityscape', 'Hafei ruiyi', 'city, metropolis, urban center', 'urban area, populated area', 'china', 'hairpin', 'range, mountain range, range of mountains, chain, mountain chain, chain of mountains'], 'places': ['residential neighborhood', 'mountain', 'downtown', 'heliport', 'valley'], 'tags': ['scenery']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_7035.HEIC.compressed.jpg
134,2019-04-01 18:33:52+08:00,2019-04-01 18:33:52+08:00,from Google Photo,"Six Boulders Photographing Platform, Sanli Village, Xinyi District, Xinyi Commercial Zone, Taipei, Taiwan",25.0267528,121.5742333,"{'objects': ['Control tower', 'Landmark', 'Tower', 'Observation tower', 'Tower running', 'control tower', 'landmark', 'tower', 'skyscraper', 'night-light'], 'places': ['tower', 'skyscraper', 'volcano', 'office building', 'mountain'], 'tags': ['building']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_7036.HEIC.compressed.jpg
135,2019-04-01 18:34:03+08:00,2019-04-01 18:34:03+08:00,from Google Photo,"101塔樓1號攝影平台, Sanli Village, Xinyi District, Xinyi Commercial Zone, Taipei, Taiwan",25.0272722,121.5731361,"{'objects': ['Landmark', 'Control tower', 'Tower', 'Chinese new year', 'Tower running', 'landmark', 'control tower', 'tower', 'candy cane', 'skyscraper'], 'places': ['tower', 'skyscraper', 'office building', 'volcano', 'pagoda'], 'tags': ['building']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_7037.HEIC.compressed.jpg
136,2019-04-01 18:34:13+08:00,2019-04-01 18:34:13+08:00,from Google Photo,"梅花球場, 象山親山步道永春亭線, Sanli Village, Xinyi District, Xinyi Commercial Zone, Taipei, 11529, Taiwan",25.0272694,121.5730139,"{'objects': ['Taiwan passport', 'City', 'Mount scenery', 'Transmission tower', 'Cityscape', 'city, metropolis, urban center', 'landmark', 'skyscraper', 'tower', 'mountain, mount'], 'places': ['skyscraper', 'tower', 'mountain', 'downtown', 'residential neighborhood'], 'tags': ['building']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_7038.HEIC.compressed.jpg
137,2019-04-01 18:34:18+08:00,2019-04-01 18:34:18+08:00,from Google Photo,"梅花球場, 象山親山步道永春亭線, Sanli Village, Xinyi District, Xinyi Commercial Zone, Taipei, 11529, Taiwan",25.0273167,121.5730667,"{'objects': ['Taiwan passport', 'City', 'Cityscape', 'Mount scenery', 'Youtiao', 'city, metropolis, urban center', 'landmark', 'urban area, populated area', 'tower', 'control tower'], 'places': ['tower', 'skyscraper', 'downtown', 'mountain', 'residential neighborhood'], 'tags': ['building']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_7039.HEIC.compressed.jpg
138,2019-04-01 18:44:00+08:00,2019-04-01 18:44:00+08:00,from Google Photo,"梅花球場, 象山親山步道永春亭線, Sanli Village, Xinyi District, Xinyi Commercial Zone, Taipei, 11529, Taiwan",25.0274,121.5723,"{'objects': ['Youtiao', 'Mount scenery', 'Bamboo shoot', 'Taiwan passport', 'Transmission tower', 'landmark', 'varnish tree, lacquer tree, Chinese lacquer tree, Japanese lacquer tree, Japanese varnish tree, Japanese sumac, Toxicodendron vernicifluum, Rhus verniciflua', 'city, metropolis, urban center', 'lookout, observation tower, lookout station, observatory', 'tower'], 'places': ['tower', 'skyscraper', 'mountain', 'downtown', 'residential neighborhood'], 'tags': ['building']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_7040.HEIC.compressed.jpg
139,2019-04-01 18:47:11+08:00,2019-04-01 18:47:11+08:00,from Google Photo,"象山自然步道, Sanli Village, Xinyi District, Xinyi Commercial Zone, Taipei, 11529, Taiwan",25.0272,121.5732,"{'objects': ['Panorama', 'Mount scenery', 'Youtiao', 'Canopy walkway', 'Hiking', 'rose chestnut, ironwood, ironwood tree, Mesua ferrea', 'golden shower tree, drumstick tree, purging cassia, pudding pipe tree, canafistola, canafistula, Cassia fistula', 'varnish tree, lacquer tree, Chinese lacquer tree, Japanese lacquer tree, Japanese varnish tree, Japanese sumac, Toxicodendron vernicifluum, Rhus verniciflua', 'urban area, populated area', 'mountain ebony, orchid tree, Bauhinia variegata'], 'places': ['park', 'bamboo forest', 'pagoda', 'valley', 'mountain'], 'tags': ['scenery']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_7041.HEIC.compressed.jpg
140,2019-04-01 18:54:00+08:00,2019-04-01 18:54:00+08:00,from Google Photo,"四獸山步道意象拍照座椅, 象山親山步道主線(稜線), Sanli Village, Xinyi District, Xinyi Commercial Zone, Taipei, 11529, Taiwan",25.0274,121.5716,"{'objects': ['Tower', 'Skyscraper', 'Landmark', 'Tower running', 'Red stripe', 'tower', 'skyscraper', 'landmark', 'control tower', 'candy cane'], 'places': ['tower', 'skyscraper', 'office building', 'volcano', 'elevator shaft'], 'tags': ['building']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_7042.HEIC.compressed.jpg
141,2019-04-02 19:09:25-07:00,2019-04-02 19:09:25-07:00,from Google Photo,"State Highway 217, Randall County, Texas, United States",34.98393380705451,-101.78721048991699,"{'objects': ['Self-help book', 'Biography', 'Non-fiction', 'Book cover', 'Bisquick', 'book', 'olive', 'olive', 'denim, dungaree, jean', 'top, cover'], 'places': ['bookstore', 'indoor general store', 'gift shop', 'candy store', 'nursing home'], 'tags': []}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_7043.HEIC.compressed.jpg
142,2019-04-02 19:10:05-07:00,2019-04-02 19:10:05-07:00,from Google Photo,"State Highway 217, Randall County, Texas, United States",34.98379426157431,-101.78735003539722,"{'objects': ['Self-help book', 'Book cover', 'Non-fiction', 'Science book', 'Prune', 'book', 'top, cover', 'organdy, organdie', 'elderberry', 'hagberry'], 'places': ['pantry', 'pharmacy', 'nursing home', 'galley', 'bookstore'], 'tags': ['document']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_7044.HEIC.compressed.jpg
143,2019-04-02 19:16:56-07:00,2019-04-02 19:16:56-07:00,from Google Photo,"State Highway 217, Randall County, Texas, United States",34.98393380705451,-101.78721048991699,"{'objects': ['Self-help book', 'Book cover', 'Book', 'Novel', 'Non-fiction', 'book', 'packet', 'top, cover', 'publication', 'packaging'], 'places': ['bookstore', 'office', 'gift shop', 'coffee shop', 'marsh'], 'tags': ['document']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_7045.HEIC.compressed.jpg
144,2019-04-03 08:53:44-07:00,2019-04-03 08:53:44-07:00,from Google Photo,"2968, Greg Street, Randall County, Texas, 79015, United States",35.03755147425116,-101.90860432341586,"{'objects': ['Invoice', 'Document', 'Receipt', 'Mail', 'Mail', 'mailer', 'envelope', 'envelope', 'envelope', 'envelope, gasbag'], 'places': ['hotel room', 'motel', 'jail cell', 'nursing home', 'lobby'], 'tags': ['document']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_7046.HEIC.compressed.jpg
145,2019-04-06 12:16:12-07:00,2019-04-06 12:16:12-07:00,from Google Photo,"2968, Greg Street, Randall County, Texas, 79015, United States",35.037572942786554,-101.90841110659713,"{'objects': ['Lupinus mutabilis', 'Fernleaf lavender', 'Saffron crocus', 'Camas', 'Tommie crocus', ""wild lupine, sundial lupine, Indian beet, old-maid's bonnet, Lupinus perennis"", 'blazing star, button snakeroot, gayfeather, snakeroot', 'false lupine, golden pea, yellow pea, Thermopsis macrophylla', 'dwarf iris, Iris cristata', ""purple clematis, purple virgin's bower, mountain clematis, Clematis verticillaris""], 'places': ['botanical garden', 'formal garden', 'yard', 'zen garden', 'japanese garden'], 'tags': ['plant']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_7047.HEIC.compressed.jpg
146,2019-04-06 12:16:37-07:00,2019-04-06 12:16:37-07:00,from Google Photo,"2966, Greg Street, Randall County, Texas, 79015, United States",35.037453953429015,-101.9084895633598,"{'objects': ['Lavandula lanata', 'Fernleaf lavender', 'French lavender', 'Lavandula dentata', 'Egyptian lavender', 'spike lavender, French lavender, Lavandula latifolia', 'French lavender, Lavandula stoechas', 'English lavender, Lavandula angustifolia, Lavandula officinalis', 'blazing star, button snakeroot, gayfeather, snakeroot', ""bog rose, wild pink, dragon's mouth, Arethusa bulbosa""], 'places': ['formal garden', 'botanical garden', 'japanese garden', 'topiary garden', 'yard'], 'tags': ['plant']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_7048-EFFECTS.jpg.compressed.jpg
147,2019-04-06 12:16:36-07:00,2019-04-06 12:16:36-07:00,from Google Photo,"2966, Greg Street, Randall County, Texas, 79015, United States",35.037453953429015,-101.9084895633598,"{'objects': ['Lavandula lanata', 'Fernleaf lavender', 'French lavender', 'Lavandula dentata', 'Egyptian lavender', 'spike lavender, French lavender, Lavandula latifolia', 'French lavender, Lavandula stoechas', 'English lavender, Lavandula angustifolia, Lavandula officinalis', 'blazing star, button snakeroot, gayfeather, snakeroot', ""bog rose, wild pink, dragon's mouth, Arethusa bulbosa""], 'places': ['formal garden', 'botanical garden', 'japanese garden', 'topiary garden', 'yard'], 'tags': ['plant']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_7048.HEIC.compressed.jpg
148,2019-04-06 12:17:05-07:00,2019-04-06 12:17:05-07:00,from Google Photo,"2966, Greg Street, Randall County, Texas, 79015, United States",35.03743339730636,-101.90855065207734,"{'objects': ['Fernleaf lavender', 'Camas', 'Lupinus mutabilis', 'Lavandula lanata', 'Saffron crocus', ""wild lupine, sundial lupine, Indian beet, old-maid's bonnet, Lupinus perennis"", 'spike lavender, French lavender, Lavandula latifolia', 'blazing star, button snakeroot, gayfeather, snakeroot', 'French lavender, Lavandula stoechas', 'wild sage, wild clary, vervain sage, Salvia verbenaca'], 'places': ['formal garden', 'botanical garden', 'yard', 'zen garden', 'japanese garden'], 'tags': ['plant']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_7049.HEIC.compressed.jpg
149,2019-04-06 12:17:19-07:00,2019-04-06 12:17:19-07:00,from Google Photo,"2966, Greg Street, Randall County, Texas, 79015, United States",35.03752050588879,-101.90851128951766,"{'objects': ['Lavandula lanata', 'Fernleaf lavender', 'Egyptian lavender', 'French lavender', 'Lavandula dentata', 'spike lavender, French lavender, Lavandula latifolia', 'French lavender, Lavandula stoechas', 'English lavender, Lavandula angustifolia, Lavandula officinalis', 'wild sage, wild clary, vervain sage, Salvia verbenaca', 'iris, flag, fleur-de-lis, sword lily'], 'places': ['formal garden', 'roof garden', 'yard', 'zen garden', 'topiary garden'], 'tags': ['plant']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_7050.HEIC.compressed.jpg
150,2019-04-06 12:17:32-07:00,2019-04-06 12:17:32-07:00,from Google Photo,"2966, Greg Street, Randall County, Texas, 79015, United States",35.03752050588879,-101.90851128951766,"{'objects': ['Lavandula lanata', 'Fernleaf lavender', 'Camas', 'Egyptian lavender', 'Iris japonica', 'purple willow, red willow, red osier, basket willow, purple osier, Salix purpurea', 'spike lavender, French lavender, Lavandula latifolia', 'snow plant, Sarcodes sanguinea', 'French lavender, Lavandula stoechas', 'wild sage, wild clary, vervain sage, Salvia verbenaca'], 'places': ['formal garden', 'japanese garden', 'botanical garden', 'yard', 'zen garden'], 'tags': ['plant']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_7051.HEIC.compressed.jpg
151,2019-04-06 12:17:40-07:00,2019-04-06 12:17:40-07:00,from Google Photo,"2968, Greg Street, Randall County, Texas, 79015, United States",35.037562208518864,-101.9085077150065,"{'objects': ['Smoketree', 'Redbud', 'Aesculus californica', 'Polygalaceae', 'Camas', 'smoke tree, smoke bush', 'purple willow, red willow, red osier, basket willow, purple osier, Salix purpurea', 'umbrella tree, umbrella magnolia, elkwood, elk-wood, Magnolia tripetala', 'flowering almond, oriental bush cherry, Prunus japonica', 'Japanese maple, full moon maple, Acer japonicum'], 'places': ['formal garden', 'botanical garden', 'japanese garden', 'yard', 'zen garden'], 'tags': ['plant']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_7052.HEIC.compressed.jpg
152,2019-04-10 15:59:42-07:00,2019-04-10 15:59:42-07:00,from Google Photo,"2966, Greg Street, Randall County, Texas, 79015, United States",35.03733794819794,-101.90882025394505,"{'objects': ['Fernleaf lavender', 'French lavender', 'Lavandula lanata', 'Egyptian lavender', 'California lilac', 'spike lavender, French lavender, Lavandula latifolia', 'purple sage, chaparral sage, Salvia leucophylla', 'French lavender, Lavandula stoechas', 'English lavender, Lavandula angustifolia, Lavandula officinalis', ""purple heather, Brewer's mountain heather, Phyllodoce breweri""], 'places': ['vegetation desert', 'yard', 'zen garden', 'botanical garden', 'lawn'], 'tags': ['plant']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_7053-EFFECTS.jpg.compressed.jpg
153,2019-04-10 15:59:41-07:00,2019-04-10 15:59:41-07:00,from Google Photo,"2964, Greg Street, Randall County, Texas, 79015, United States",35.0372723832908,-101.90888341437629,"{'objects': ['Fernleaf lavender', 'French lavender', 'Lavandula lanata', 'California lilac', 'Egyptian lavender', 'purple sage, chaparral sage, Salvia leucophylla', 'spike lavender, French lavender, Lavandula latifolia', 'French lavender, Lavandula stoechas', 'English lavender, Lavandula angustifolia, Lavandula officinalis', 'wild sage, wild clary, vervain sage, Salvia verbenaca'], 'places': ['vegetation desert', 'yard', 'botanical garden', 'lawn', 'zen garden'], 'tags': ['plant']}",digital_data/images/google_photos/part 2/Google Photos/Photos from 2019/IMG_7053.HEIC.compressed.jpg
